VariantName,nsubCountRead,subCountRead,ActRate,Nb_Mut,G_test
AZO_RM_30_mut_92,66,0,,11,False
DCA_SB_75_329,47,0,,34,False
DCA_TM_2667,25,0,,51,False
AZO_RM_250,56,0,,55,False
AZO_RM_30_mut_429,30,0,,10,False
DCA_SB_50_215,34,0,,88,False
DCA_TM_2446,35,0,,53,False
DCA_SB_50_564,46,0,,45,False
AZO_RM_30_mut_397,52,0,,13,False
DCA_TM_2613,51,0,,43,False
DCA_SB_50_221,246,0,,55,False
AZO_RM_404,55,0,,49,False
DCA_SB_75_34,46,0,,80,False
DCA_TM_2159,15,0,,45,False
DCA_TM_345,1,0,,46,False
DCA_TM_890,32,0,,49,False
DCA_SB_50_309,15,0,,75,False
DCA_TM_3079,18,0,,50,False
DCA_TM_255,35,0,,42,False
AZO_RU_30_mut_507,21,0,,16,False
DCA_TM_1083,46,0,,27,False
DCA_TM_3805,78,0,,42,False
AZO_RM_949,103,0,,64,False
FULL_3D_CONST_644,84,0,,92,False
DCA_SB_75_50,42,0,,101,False
DCA_TM_1825,1,0,,45,False
DCA_SB_75_87,15,0,,63,False
DCA_TM_1429,37,0,,37,False
DCA_SB_75_439,149,0,,74,False
DCA_TM_3197,10,0,,45,False
DCA_TM_3056,18,0,,49,False
DCA_TM_1601,37,0,,35,False
AZO_RM_30_mut_790,87,0,,8,False
DCA_SB_50_371,14,0,,52,False
DCA_SB_50_397,89,0,,64,False
AZO_RU_30_mut_272,24,0,,16,False
DCA_TM_4062,35,0,,38,False
AZO_RM_30_mut_381,18,0,,9,False
DCA_SB_50_571,44,0,,85,False
DCA_TM_4664,29,0,,51,False
AZO_RU_30_mut_698,56,0,,12,False
DCA_TM_2164,27,0,,28,False
DCA_TM_3756,10,0,,50,False
FULL_3D_CONST_890,78,0,,89,False
DCA_TM_2896,16,0,,46,False
DCA_SB_50_464,26,0,,69,False
DCA_TM_3233,26,0,,46,False
AZO_RM_30_mut_256,51,0,,8,False
FULL_3D_CONST_506,39,0,,89,False
AZO_RM_530,61,0,,54,False
DCA_TM_4587,30,0,,34,False
DCA_TM_2387,18,0,,44,False
DCA_TM_3386,53,0,,43,False
DCA_TM_1033,23,0,,40,False
DCA_SB_75_358,26,0,,81,False
DCA_SB_75_555,49,0,,74,False
AZO_RU_30_mut_714,31,0,,20,False
DCA_TM_2249,24,0,,47,False
DCA_TM_460,23,0,,37,False
MIN_CONST_937,10,0,,131,False
DCA_TM_3016,30,0,,43,False
DCA_TM_3811,1,0,,42,False
DCA_TM_3651,20,0,,49,False
DCA_SB_50_332,62,0,,60,False
DCA_TM_200,34,0,,39,False
AZO_RM_770,125,0,,58,False
DCA_TM_2132,35,0,,47,False
AZO_RU_30_mut_873,34,0,,17,False
DCA_TM_4023,35,0,,45,False
FULL_3D_CONST_349,148,0,,89,False
AZO_RM_679,15,0,,59,False
DCA_TM_636,40,0,,43,False
AZO_RM_888,65,0,,59,False
AZO_RM_30_mut_221,21,0,,9,False
DCA_TM_540,24,0,,56,False
AZO_RM_801,61,0,,65,False
DCA_SB_75_413,76,0,,68,False
DCA_SB_75_278,17,0,,69,False
DCA_TM_923,44,0,,26,False
AZO_RU_30_mut_216,77,0,,11,False
AZO_RM_30_mut_707,50,0,,9,False
DCA_SB_50_361,29,0,,77,False
DCA_SB_75_753,45,0,,68,False
DCA_SB_50_39,22,0,,77,False
AZO_RM_30_mut_692,43,0,,5,False
DCA_TM_4212,35,0,,38,False
DCA_TM_1004,22,0,,51,False
FULL_3D_CONST_10,31,0,,106,False
DCA_SB_75_513,54,0,,79,False
AZO_RM_882,29,0,,54,False
DCA_TM_1604,23,0,,24,False
MIN_CONST_576,64,0,,132,False
AZO_RM_961,18,0,,74,False
DCA_TM_2533,42,0,,48,False
DCA_TM_2451,53,0,,40,False
AZO_RM_30_mut_246,71,0,,12,False
DCA_TM_3580,43,0,,49,False
AZO_RM_852,39,0,,44,False
DCA_SB_75_253,39,0,,66,False
DCA_TM_3390,22,0,,44,False
DCA_TM_359,35,0,,42,False
DCA_SB_50_352,64,0,,84,False
DCA_SB_50_461,110,0,,50,False
DCA_TM_3410,62,0,,48,False
DCA_TM_3521,20,0,,44,False
AZO_RM_828,78,0,,55,False
DCA_TM_1769,21,0,,41,False
DCA_TM_439,17,0,,45,False
DCA_TM_1816,35,0,,46,False
DCA_TM_1264,34,0,,48,False
DCA_TM_2556,35,0,,50,False
DCA_TM_2873,29,0,,51,False
DCA_TM_2135,5,0,,26,False
AZO_RM_341,94,0,,68,False
DCA_TM_176,43,0,,44,False
DCA_SB_50_302,31,0,,83,False
DCA_TM_2318,64,0,,48,False
DCA_TM_4515,43,0,,43,False
DCA_TM_23,40,0,,48,False
AZO_RM_30_mut_29,34,0,,9,False
DCA_TM_4648,55,0,,27,False
DCA_TM_3591,30,0,,48,False
DCA_SB_75_236,18,0,,103,False
DCA_TM_2024,27,0,,41,False
DCA_TM_1648,49,0,,45,False
MIN_CONST_426,22,0,,124,False
DCA_TM_3452,57,0,,43,False
MIN_CONST_948,42,0,,137,False
AZO_RM_668,86,0,,55,False
DCA_TM_1808,55,0,,37,False
AZO_RU_30_mut_984,38,0,,15,False
DCA_TM_3586,64,0,,52,False
DCA_TM_2529,61,0,,40,False
DCA_SB_50_57,20,0,,85,False
DCA_TM_4950,53,0,,26,False
DCA_TM_291,15,0,,29,False
DCA_SB_75_447,31,0,,86,False
DCA_TM_231,24,0,,30,False
DCA_SB_50_212,23,0,,51,False
AZO_RU_30_mut_360,47,0,,18,False
DCA_TM_4099,17,0,,43,False
AZO_RM_30_mut_611,80,0,,9,False
DCA_SB_50_658,53,0,,75,False
DCA_SB_75_306,19,0,,56,False
AZO_RU_30_mut_350,36,0,,20,False
DCA_SB_75_521,126,0,,104,False
AZO_RM_30_mut_776,37,0,,8,False
DCA_TM_1643,58,0,,39,False
DCA_TM_2333,77,0,,42,False
DCA_TM_3929,35,0,,50,False
MIN_CONST_575,113,0,,132,False
AZO_RU_30_mut_583,53,0,,16,False
DCA_SB_50_152,38,0,,68,False
DCA_SB_75_121,20,0,,96,False
AZO_RU_30_mut_496,98,0,,11,False
DCA_TM_4235,43,0,,38,False
AZO_RU_30_mut_522,45,0,,17,False
DCA_TM_2020,49,0,,46,False
AZO_RU_30_mut_411,105,0,,16,False
AZO_RM_640,49,0,,56,False
DCA_TM_125,28,0,,46,False
AZO_RM_971,34,0,,61,False
DCA_SB_50_918,11,0,,53,False
DCA_TM_2905,28,0,,44,False
DCA_TM_4234,28,0,,49,False
AZO_RM_30_mut_984,52,0,,5,False
DCA_TM_3024,48,0,,51,False
AZO_RM_256,52,0,,58,False
DCA_TM_487,54,0,,43,False
DCA_TM_2587,70,0,,44,False
AZO_RU_30_mut_121,69,0,,19,False
DCA_TM_3903,50,0,,41,False
DCA_TM_1447,54,0,,37,False
DCA_TM_4363,20,0,,52,False
DCA_SB_75_779,19,0,,54,False
DCA_TM_4145,63,0,,33,False
DCA_SB_50_675,16,0,,79,False
AZO_RM_30_mut_355,46,0,,11,False
DCA_TM_4464,60,0,,38,False
DCA_TM_4183,46,0,,38,False
DCA_SB_75_298,26,0,,68,False
DCA_TM_1203,21,0,,50,False
DCA_TM_3059,40,0,,47,False
DCA_TM_402,17,0,,25,False
DCA_TM_114,47,0,,41,False
FULL_3D_CONST_431,39,0,,94,False
DCA_SB_50_271,90,0,,74,False
DCA_TM_2950,67,0,,46,False
AZO_RU_30_mut_36,24,0,,13,False
DCA_SB_50_144,44,0,,69,False
DCA_TM_4794,120,0,,52,False
DCA_TM_4378,42,0,,26,False
DCA_TM_1917,1,0,,49,False
AZO_RM_30_mut_549,60,0,,6,False
DCA_TM_1734,10,0,,25,False
AZO_RM_370,51,0,,58,False
DCA_TM_1849,41,0,,40,False
AZO_RM_482,38,0,,53,False
FULL_3D_CONST_838,123,0,,95,False
DCA_TM_3361,36,0,,47,False
AZO_RU_30_mut_144,16,0,,19,False
DCA_TM_929,46,0,,45,False
DCA_TM_2960,53,0,,41,False
AZO_RU_30_mut_973,65,0,,15,False
AZO_RM_703,42,0,,55,False
AZO_RM_30_mut_812,40,0,,9,False
AZO_RM_30_mut_638,66,0,,6,False
DCA_TM_1874,14,0,,46,False
DCA_TM_4299,24,0,,43,False
AZO_RM_121,32,0,,63,False
AZO_RM_512,50,0,,53,False
DCA_TM_1062,1,0,,22,False
DCA_TM_3279,17,0,,40,False
DCA_TM_1177,53,0,,53,False
DCA_TM_3634,25,0,,47,False
DCA_TM_2257,16,0,,41,False
DCA_TM_2177,44,0,,49,False
AZO_RM_551,58,0,,62,False
AZO_RM_675,42,0,,53,False
DCA_TM_4424,37,0,,39,False
DCA_SB_50_241,58,0,,79,False
AZO_RM_426,8,0,,59,False
DCA_TM_1684,35,0,,42,False
DCA_TM_4444,53,0,,43,False
DCA_SB_50_340,86,0,,67,False
FULL_3D_CONST_541,5,0,,101,False
DCA_TM_253,37,0,,42,False
DCA_TM_537,29,0,,44,False
DCA_TM_1240,37,0,,40,False
AZO_RM_30_mut_229,54,0,,4,False
AZO_RM_30_mut_431,27,0,,6,False
AZO_RU_30_mut_773,28,0,,15,False
DCA_TM_2242,21,0,,46,False
DCA_TM_1477,70,0,,44,False
FULL_3D_CONST_471,53,0,,91,False
DCA_TM_2417,40,0,,50,False
DCA_TM_4673,28,0,,49,False
DCA_SB_75_328,32,0,,72,False
DCA_TM_3097,27,0,,51,False
DCA_TM_129,81,0,,41,False
DCA_TM_410,32,0,,49,False
DCA_TM_1904,65,0,,45,False
DCA_TM_4551,44,0,,48,False
DCA_TM_2650,29,0,,48,False
DCA_SB_75_119,38,0,,90,False
AZO_RU_30_mut_737,29,0,,17,False
DCA_TM_4965,32,0,,47,False
DCA_SB_75_367,39,0,,67,False
DCA_SB_75_102,28,0,,79,False
DCA_TM_1553,20,0,,45,False
FULL_3D_CONST_616,43,0,,97,False
DCA_TM_1664,34,0,,41,False
DCA_TM_242,15,0,,41,False
DCA_TM_893,2,0,,27,False
DCA_TM_522,31,0,,51,False
AZO_RU_30_mut_513,27,0,,16,False
DCA_SB_50_386,73,0,,76,False
DCA_TM_1275,58,0,,24,False
DCA_SB_50_232,62,0,,60,False
AZO_RM_30_mut_762,72,0,,10,False
AZO_RU_30_mut_778,70,0,,18,False
DCA_TM_3252,75,0,,40,False
DCA_TM_2119,68,0,,52,False
DCA_TM_3792,15,0,,46,False
DCA_TM_1089,9,0,,30,False
DCA_TM_1526,25,0,,44,False
DCA_SB_50_376,17,0,,70,False
DCA_TM_2920,1,0,,24,False
DCA_TM_1993,16,0,,40,False
DCA_TM_736,32,0,,35,False
MIN_CONST_3,103,0,,142,False
DCA_TM_3083,63,0,,45,False
AZO_RM_839,23,0,,56,False
DCA_TM_3080,50,0,,45,False
DCA_TM_1710,18,0,,47,False
DCA_TM_3571,59,0,,41,False
AZO_RM_352,61,0,,58,False
AZO_RM_30_mut_835,35,0,,9,False
DCA_TM_3885,44,0,,51,False
DCA_SB_50_549,68,0,,56,False
AZO_RM_30_mut_676,14,0,,9,False
DCA_TM_661,37,0,,43,False
DCA_TM_754,34,0,,41,False
DCA_SB_50_119,19,0,,69,False
DCA_TM_1596,41,0,,49,False
DCA_TM_2475,13,0,,38,False
DCA_TM_131,32,0,,50,False
DCA_TM_4209,23,0,,55,False
DCA_TM_3949,36,0,,39,False
DCA_TM_628,39,0,,45,False
AZO_RU_30_mut_514,65,0,,12,False
AZO_RU_30_mut_711,23,0,,17,False
AZO_RM_30_mut_513,31,0,,7,False
DCA_TM_52,37,0,,45,False
AZO_RM_30_mut_117,18,0,,7,False
DCA_TM_3238,23,0,,42,False
DCA_TM_940,24,0,,46,False
DCA_TM_2248,12,0,,42,False
AZO_RM_243,40,0,,71,False
AZO_RM_30_mut_154,45,0,,8,False
AZO_RM_30_mut_187,36,0,,8,False
DCA_SB_75_494,64,0,,65,False
FULL_3D_CONST_842,18,0,,96,False
AZO_RM_30_mut_102,36,0,,14,False
DCA_TM_1907,65,0,,46,False
AZO_RM_964,43,0,,54,False
DCA_SB_75_554,108,0,,78,False
DCA_TM_1491,18,0,,41,False
DCA_TM_3669,50,0,,48,False
DCA_TM_2207,21,0,,44,False
AZO_RM_529,97,0,,54,False
AZO_RU_30_mut_412,38,0,,20,False
DCA_TM_1441,50,0,,24,False
DCA_TM_3940,25,0,,54,False
DCA_SB_50_467,71,0,,66,False
DCA_TM_1091,27,0,,42,False
DCA_SB_50_687,77,0,,76,False
DCA_TM_547,27,0,,40,False
DCA_TM_1911,50,0,,40,False
DCA_TM_49,55,0,,42,False
DCA_TM_4565,65,0,,24,False
DCA_TM_3224,42,0,,27,False
AZO_RM_794,134,0,,56,False
DCA_TM_3299,38,0,,46,False
DCA_TM_1486,25,0,,46,False
DCA_SB_50_639,21,0,,56,False
DCA_TM_1434,48,0,,51,False
AZO_RM_30_mut_405,46,0,,10,False
AZO_RU_30_mut_817,30,0,,19,False
DCA_SB_75_171,39,0,,66,False
FULL_3D_CONST_784,47,0,,93,False
AZO_RM_30_mut_654,15,0,,7,False
DCA_TM_3701,14,0,,42,False
DCA_TM_857,27,0,,42,False
DCA_SB_50_502,13,0,,79,False
DCA_TM_3433,27,0,,44,False
AZO_RM_30_mut_881,12,0,,8,False
AZO_RU_30_mut_396,48,0,,20,False
DCA_TM_1046,47,0,,46,False
DCA_TM_3800,44,0,,43,False
DCA_TM_797,20,0,,50,False
DCA_TM_4161,26,0,,51,False
DCA_TM_4427,51,0,,46,False
DCA_TM_450,35,0,,41,False
DCA_SB_50_622,35,0,,81,False
DCA_TM_898,37,0,,54,False
AZO_RM_303,30,0,,62,False
DCA_TM_1155,20,0,,47,False
AZO_RM_496,7,0,,59,False
DCA_SB_50_718,42,0,,79,False
AZO_RM_30_mut_878,82,0,,9,False
DCA_TM_578,17,0,,45,False
AZO_RU_30_mut_725,81,0,,13,False
AZO_RU_30_mut_893,78,0,,15,False
DCA_TM_3204,28,0,,49,False
DCA_TM_1933,52,0,,22,False
DCA_SB_50_904,38,0,,63,False
AZO_RM_937,37,0,,58,False
DCA_TM_2160,2,0,,39,False
AZO_RU_30_mut_309,33,0,,17,False
AZO_RU_30_mut_338,85,0,,16,False
DCA_SB_75_244,43,0,,63,False
DCA_TM_2626,32,0,,50,False
DCA_TM_4327,30,0,,45,False
AZO_RU_30_mut_628,93,0,,18,False
DCA_TM_1169,44,0,,43,False
DCA_SB_75_765,28,0,,75,False
DCA_TM_3413,50,0,,47,False
DCA_TM_169,44,0,,39,False
nnm_ter_11,1,0,,95,False
DCA_SB_75_164,122,0,,93,False
AZO_RM_749,72,0,,59,False
DCA_TM_2954,1,0,,52,False
DCA_SB_75_572,33,0,,53,False
DCA_SB_50_925,11,0,,55,False
DCA_SB_50_845,55,0,,78,False
AZO_RU_30_mut_641,51,0,,10,False
DCA_TM_2423,32,0,,44,False
DCA_TM_3921,28,0,,51,False
DCA_TM_1602,46,0,,49,False
DCA_TM_774,41,0,,42,False
AZO_RM_30_mut_54,31,0,,8,False
DCA_TM_1256,41,0,,36,False
AZO_RM_30_mut_1,15,0,,15,False
DCA_TM_4681,34,0,,40,False
AZO_RU_30_mut_193,85,0,,18,False
AZO_RU_30_mut_839,69,0,,18,False
DCA_TM_4674,28,0,,53,False
AZO_RU_30_mut_933,36,0,,16,False
AZO_RU_30_mut_914,72,0,,19,False
DCA_TM_2383,29,0,,46,False
AZO_RM_30_mut_104,60,0,,10,False
DCA_TM_3679,5,0,,42,False
AZO_RM_948,40,0,,52,False
DCA_SB_75_19,139,0,,72,False
MIN_CONST_269,45,0,,130,False
DCA_TM_1603,29,0,,47,False
FULL_3D_CONST_550,42,0,,97,False
DCA_SB_50_712,69,0,,71,False
DCA_TM_247,12,0,,45,False
DCA_TM_836,7,0,,47,False
DCA_TM_2403,20,0,,47,False
DCA_SB_50_264,19,0,,84,False
DCA_SB_50_268,30,0,,69,False
DCA_TM_1790,15,0,,39,False
AZO_RM_37,96,0,,55,False
AZO_RM_440,65,0,,51,False
DCA_TM_3750,21,0,,45,False
DCA_TM_219,26,0,,51,False
DCA_TM_1561,51,0,,36,False
DCA_TM_801,24,0,,39,False
AZO_RM_30_mut_663,27,0,,7,False
DCA_SB_50_770,43,0,,30,False
FULL_3D_CONST_525,62,0,,100,False
AZO_RU_30_mut_100,35,0,,15,False
DCA_TM_2063,3,0,,28,False
AZO_RU_30_mut_880,56,0,,14,False
DCA_TM_4918,24,0,,44,False
DCA_SB_75_668,48,0,,94,False
DCA_SB_50_242,11,0,,80,False
DCA_TM_4558,49,0,,43,False
DCA_SB_50_46,30,0,,59,False
DCA_TM_580,31,0,,52,False
DCA_TM_4102,60,0,,53,False
DCA_TM_3787,50,0,,41,False
DCA_SB_50_384,62,0,,72,False
AZO_RU_30_mut_227,103,0,,17,False
DCA_TM_4535,16,0,,32,False
DCA_SB_50_314,29,0,,59,False
DCA_TM_956,35,0,,47,False
DCA_TM_943,42,0,,48,False
DCA_TM_145,38,0,,53,False
DCA_SB_50_300,54,0,,19,False
DCA_SB_75_483,14,0,,53,False
DCA_TM_752,30,0,,49,False
AZO_RM_714,43,0,,58,False
DCA_TM_1221,47,0,,42,False
DCA_TM_3268,73,0,,47,False
AZO_RM_30_mut_273,29,0,,8,False
vae_6,4,0,,21,False
DCA_SB_50_20,14,0,,89,False
DCA_SB_75_638,20,0,,58,False
DCA_TM_2401,7,0,,42,False
AZO_RU_30_mut_732,53,0,,13,False
AZO_RU_30_mut_582,59,0,,18,False
FULL_3D_CONST_496,44,0,,88,False
AZO_RM_348,37,0,,62,False
DCA_TM_1802,3,0,,40,False
AZO_RM_30_mut_942,56,0,,7,False
DCA_TM_3758,58,0,,45,False
AZO_RU_30_mut_844,8,0,,15,False
DCA_SB_50_453,47,0,,70,False
FULL_3D_CONST_293,12,0,,96,False
DCA_TM_3728,56,0,,42,False
AZO_RM_30_mut_906,29,0,,8,False
DCA_SB_50_38,19,0,,79,False
AZO_RU_30_mut_651,32,0,,17,False
DCA_TM_986,30,0,,43,False
AZO_RU_30_mut_461,27,0,,15,False
FULL_3D_CONST_854,10,0,,96,False
DCA_TM_3261,55,0,,49,False
DCA_TM_334,39,0,,50,False
DCA_TM_2970,40,0,,50,False
DCA_TM_1967,28,0,,40,False
DCA_TM_91,36,0,,47,False
DCA_SB_50_999,42,0,,71,False
DCA_TM_3011,77,0,,53,False
AZO_RM_568,49,0,,53,False
DCA_TM_174,21,0,,43,False
DCA_TM_885,25,0,,42,False
AZO_RM_84,97,0,,55,False
AZO_RM_821,36,0,,53,False
DCA_TM_3629,23,0,,52,False
DCA_TM_2264,29,0,,48,False
DCA_TM_246,43,0,,42,False
dca_tm_9,9,0,,94,False
DCA_TM_969,35,0,,48,False
DCA_TM_2466,39,0,,27,False
DCA_SB_50_934,39,0,,53,False
DCA_SB_75_20,27,0,,82,False
AZO_RM_520,80,0,,59,False
DCA_SB_50_578,26,0,,76,False
DCA_TM_2551,16,0,,53,False
DCA_TM_3212,26,0,,48,False
DCA_TM_3855,28,0,,45,False
FULL_3D_CONST_786,1,0,,99,False
DCA_TM_338,57,0,,49,False
DCA_TM_2156,65,0,,40,False
DCA_TM_4172,21,0,,43,False
DCA_TM_29,33,0,,39,False
DCA_TM_471,37,0,,46,False
AZO_RM_30_mut_670,34,0,,10,False
DCA_SB_50_78,37,0,,70,False
DCA_TM_3506,24,0,,42,False
DCA_TM_307,28,0,,51,False
DCA_SB_50_394,43,0,,50,False
DCA_TM_744,49,0,,42,False
DCA_TM_2789,22,0,,39,False
FULL_3D_CONST_168,106,0,,91,False
DCA_TM_2959,38,0,,45,False
DCA_TM_4704,30,0,,38,False
AZO_RM_30_mut_300,33,0,,10,False
DCA_SB_50_294,31,0,,61,False
DCA_TM_4930,56,0,,41,False
AZO_RU_30_mut_171,66,0,,16,False
FULL_3D_CONST_207,73,0,,98,False
AZO_RU_30_mut_519,86,0,,17,False
AZO_RU_30_mut_349,35,0,,18,False
DCA_TM_2638,46,0,,55,False
DCA_TM_4012,29,0,,48,False
DCA_TM_1868,12,0,,54,False
DCA_TM_2254,29,0,,50,False
AZO_RM_365,49,0,,57,False
DCA_TM_3804,25,0,,51,False
DCA_SB_75_250,40,0,,70,False
AZO_RM_598,14,0,,59,False
DCA_TM_751,16,0,,44,False
DCA_TM_154,24,0,,50,False
DCA_SB_50_324,28,0,,67,False
DCA_TM_2099,86,0,,52,False
FULL_3D_CONST_584,46,0,,96,False
DCA_TM_30,33,0,,45,False
MIN_CONST_428,117,0,,129,False
DCA_TM_3958,41,0,,38,False
FULL_3D_CONST_728,12,0,,96,False
FULL_3D_CONST_707,29,0,,93,False
AZO_RM_877,73,0,,55,False
AZO_RM_152,56,0,,58,False
DCA_TM_2863,9,0,,22,False
DCA_TM_3418,31,0,,38,False
AZO_RM_30_mut_914,56,0,,8,False
DCA_TM_1167,48,0,,46,False
DCA_TM_2805,1,0,,44,False
DCA_TM_2945,12,0,,31,False
DCA_TM_871,1,0,,44,False
AZO_RM_995,17,0,,56,False
FULL_3D_CONST_827,50,0,,94,False
DCA_SB_50_646,37,0,,82,False
AZO_RU_30_mut_985,21,0,,19,False
AZO_RM_653,49,0,,57,False
DCA_SB_50_851,72,0,,70,False
DCA_TM_775,18,0,,47,False
DCA_TM_3592,71,0,,43,False
DCA_SB_75_364,61,0,,69,False
DCA_TM_916,33,0,,48,False
DCA_SB_75_188,23,0,,72,False
AZO_RU_30_mut_405,19,0,,16,False
DCA_TM_2885,29,0,,46,False
DCA_TM_1963,30,0,,41,False
DCA_TM_1463,35,0,,53,False
DCA_TM_4397,30,0,,40,False
DCA_TM_1448,58,0,,43,False
AZO_RU_30_mut_757,48,0,,14,False
DCA_TM_1549,7,0,,47,False
MIN_CONST_376,3,0,,126,False
DCA_TM_1919,26,0,,51,False
AZO_RM_990,63,0,,55,False
DCA_TM_3552,37,0,,50,False
DCA_TM_2235,49,0,,48,False
AZO_RM_186,49,0,,59,False
DCA_TM_313,42,0,,44,False
DCA_TM_2838,43,0,,48,False
AZO_RM_447,27,0,,59,False
AZO_RM_911,15,0,,50,False
DCA_SB_75_590,13,0,,79,False
DCA_TM_2219,5,0,,41,False
AZO_RM_30_mut_909,32,0,,12,False
DCA_TM_2639,59,0,,43,False
DCA_TM_4106,30,0,,47,False
DCA_TM_1680,30,0,,38,False
DCA_SB_75_518,37,0,,70,False
DCA_TM_3809,8,0,,43,False
AZO_RM_30_mut_800,51,0,,9,False
AZO_RM_493,102,0,,57,False
AZO_RM_411,15,0,,56,False
FULL_3D_CONST_613,57,0,,88,False
DCA_SB_75_342,20,0,,76,False
DCA_TM_1748,56,0,,41,False
DCA_TM_3360,23,0,,43,False
AZO_RU_30_mut_776,38,0,,17,False
DCA_TM_610,26,0,,53,False
DCA_TM_1407,25,0,,42,False
DCA_TM_4753,19,0,,47,False
DCA_TM_161,76,0,,42,False
DCA_SB_50_587,22,0,,80,False
AZO_RM_30_mut_726,53,0,,11,False
DCA_SB_75_746,85,0,,78,False
DCA_TM_2378,40,0,,39,False
AZO_RM_487,77,0,,58,False
DCA_TM_2210,45,0,,44,False
DCA_TM_3226,15,0,,43,False
DCA_TM_1590,62,0,,46,False
DCA_TM_1209,50,0,,48,False
AZO_RM_30_mut_780,59,0,,9,False
DCA_TM_2726,16,0,,26,False
DCA_SB_50_260,37,0,,68,False
DCA_SB_50_432,77,0,,68,False
DCA_TM_3130,19,0,,45,False
AZO_RM_887,40,0,,72,False
DCA_TM_4403,34,0,,30,False
AZO_RU_30_mut_167,59,0,,17,False
DCA_SB_75_491,33,0,,79,False
AZO_RM_30_mut_811,20,0,,10,False
DCA_TM_1113,20,0,,39,False
DCA_TM_3848,36,0,,50,False
AZO_RM_30_mut_935,72,0,,15,False
DCA_TM_2144,46,0,,43,False
AZO_RM_519,46,0,,54,False
DCA_TM_1838,26,0,,29,False
AZO_RM_398,22,0,,58,False
AZO_RM_278,45,0,,62,False
DCA_SB_50_319,37,0,,31,False
DCA_TM_358,21,0,,42,False
AZO_RU_30_mut_192,37,0,,14,False
AZO_RU_30_mut_945,30,0,,20,False
DCA_TM_448,18,0,,46,False
DCA_TM_3953,51,0,,51,False
DCA_TM_9,24,0,,40,False
AZO_RU_30_mut_246,50,0,,13,False
DCA_TM_1318,11,0,,29,False
DCA_TM_530,27,0,,45,False
DCA_TM_1856,2,0,,41,False
DCA_TM_2496,34,0,,46,False
AZO_RU_30_mut_448,54,0,,9,False
AZO_RM_30_mut_682,22,0,,9,False
DCA_TM_3336,81,0,,49,False
AZO_RU_30_mut_551,24,0,,12,False
FULL_3D_CONST_442,92,0,,89,False
AZO_RU_30_mut_959,43,0,,15,False
DCA_TM_3928,46,0,,49,False
DCA_TM_172,17,0,,41,False
DCA_TM_2125,20,0,,24,False
AZO_RM_664,47,0,,56,False
DCA_SB_50_926,45,0,,53,False
DCA_TM_574,64,0,,45,False
NAT_GII_sel_MEKX01000028.1/3012-3226,16,0,,141,False
AZO_RM_30_mut_535,66,0,,8,False
DCA_TM_3401,25,0,,49,False
AZO_RM_30_mut_278,21,0,,5,False
DCA_TM_2037,53,0,,49,False
DCA_SB_75_680,64,0,,83,False
DCA_TM_2467,14,0,,39,False
DCA_SB_75_455,17,0,,67,False
DCA_TM_4818,34,0,,47,False
AZO_RM_30_mut_77,58,0,,8,False
DCA_TM_3276,44,0,,46,False
DCA_TM_156,16,0,,40,False
DCA_SB_75_99,16,0,,71,False
AZO_RM_733,54,0,,59,False
DCA_TM_1147,29,0,,52,False
DCA_TM_113,19,0,,45,False
DCA_TM_232,32,0,,42,False
DCA_TM_2499,14,0,,51,False
DCA_TM_3555,30,0,,43,False
DCA_TM_4975,54,0,,49,False
DCA_SB_75_480,49,0,,80,False
DCA_SB_75_151,51,0,,90,False
DCA_SB_50_728,39,0,,78,False
DCA_TM_427,16,0,,44,False
FULL_3D_CONST_80,68,0,,100,False
DCA_TM_2788,37,0,,26,False
DCA_TM_1267,45,0,,48,False
DCA_SB_50_660,29,0,,62,False
DCA_TM_1014,19,0,,32,False
DCA_TM_2036,19,0,,51,False
AZO_RM_30_mut_335,33,0,,10,False
DCA_TM_3960,41,0,,40,False
DCA_TM_4563,22,0,,42,False
DCA_SB_75_241,13,0,,63,False
AZO_RU_30_mut_524,22,0,,18,False
DCA_SB_50_821,58,0,,63,False
DCA_TM_2858,10,0,,51,False
DCA_TM_3489,74,0,,28,False
DCA_SB_75_81,70,0,,50,False
DCA_SB_50_732,31,0,,50,False
AZO_RM_30_mut_374,75,0,,8,False
DCA_TM_2942,24,0,,39,False
DCA_TM_4020,24,0,,41,False
DCA_TM_234,13,0,,38,False
DCA_TM_2893,3,0,,41,False
DCA_SB_50_180,14,0,,67,False
DCA_SB_75_665,33,0,,52,False
DCA_TM_888,30,0,,47,False
AZO_RU_30_mut_993,44,0,,20,False
DCA_TM_1170,29,0,,27,False
AZO_RM_902,36,0,,52,False
DCA_TM_1586,60,0,,42,False
MIN_CONST_719,89,0,,139,False
AZO_RM_30_mut_517,29,0,,9,False
DCA_TM_3776,51,0,,30,False
DCA_TM_4394,30,0,,43,False
DCA_SB_50_36,31,0,,50,False
DCA_SB_50_834,60,0,,60,False
DCA_TM_1332,34,0,,49,False
AZO_RM_38,18,0,,47,False
DCA_TM_3875,59,0,,51,False
DCA_TM_2653,28,0,,51,False
DCA_TM_1941,64,0,,38,False
DCA_TM_799,36,0,,36,False
AZO_RM_30_mut_209,19,0,,8,False
AZO_RM_30_mut_493,17,0,,10,False
AZO_RU_30_mut_756,47,0,,16,False
DCA_TM_3754,44,0,,41,False
DCA_SB_50_742,23,0,,66,False
DCA_TM_2906,17,0,,37,False
DCA_SB_75_383,57,0,,74,False
